;Variety;Sugar content (g/l);x.397.32;x.400.2;x.403.09;x.405.97;x.408.85;x.411.74;x.414.63;x.417.52;x.420.4;x.423.29;x.426.19;x.429.08;x.431.97;x.434.87;x.437.76;x.440.66;x.443.56;x.446.45;x.449.35;x.452.25;x.455.16;x.458.06;x.460.96;x.463.87;x.466.77;x.469.68;x.472.59;x.475.5;x.478.41;x.481.32;x.484.23;x.487.14;x.490.06;x.492.97;x.495.89;x.498.8;x.501.72;x.504.64;x.507.56;x.510.48;x.513.4;x.516.33;x.519.25;x.522.18;x.525.1;x.528.03;x.530.96;x.533.89;x.536.82;x.539.75;x.542.68;x.545.62;x.548.55;x.551.49;x.554.43;x.557.36;x.560.3;x.563.24;x.566.18;x.569.12;x.572.07;x.575.01;x.577.96;x.580.9;x.583.85;x.586.8;x.589.75;x.592.7;x.595.65;x.598.6;x.601.55;x.604.51;x.607.46;x.610.42;x.613.38;x.616.34;x.619.3;x.622.26;x.625.22;x.628.18;x.631.15;x.634.11;x.637.08;x.640.04;x.643.01;x.645.98;x.648.95;x.651.92;x.654.89;x.657.87;x.660.84;x.663.81;x.666.79;x.669.77;x.672.75;x.675.73;x.678.71;x.681.69;x.684.67;x.687.65;x.690.64;x.693.62;x.696.61;x.699.6;x.702.58;x.705.57;x.708.57;x.711.56;x.714.55;x.717.54;x.720.54;x.723.53;x.726.53;x.729.53;x.732.53;x.735.53;x.738.53;x.741.53;x.744.53;x.747.54;x.750.54;x.753.55;x.756.56;x.759.56;x.762.57;x.765.58;x.768.6;x.771.61;x.774.62;x.777.64;x.780.65;x.783.67;x.786.68;x.789.7;x.792.72;x.795.74;x.798.77;x.801.79;x.804.81;x.807.84;x.810.86;x.813.89;x.816.92;x.819.95;x.822.98;x.826.01;x.829.04;x.832.07;x.835.11;x.838.14;x.841.18;x.844.22;x.847.25;x.850.29;x.853.33;x.856.37;x.859.42;x.862.46;x.865.5;x.868.55;x.871.6;x.874.64;x.877.69;x.880.74;x.883.79;x.886.84;x.889.9;x.892.95;x.896.01;x.899.06;x.902.12;x.905.18;x.908.24;x.911.3;x.914.36;x.917.42;x.920.48;x.923.55;x.926.61;x.929.68;x.932.74;x.935.81;x.938.88;x.941.95;x.945.02;x.948.1;x.951.17;x.954.24;x.957.32;x.960.4;x.963.47;x.966.55;x.969.63;x.972.71;x.975.79;x.978.88;x.981.96;x.985.05;x.988.13;x.991.22;x.994.31;x.997.4;x.1000.4;x.1003.5
11;SYRAH;161.568;0.15107345;0.12768987;0.11283370;0.10209804;0.09412134;0.08587891;0.08036228;0.07543848;0.07130532;0.06713470;0.06395813;0.06086033;0.05889331;0.05697361;0.05496474;0.05376771;0.05260630;0.05191959;0.05060254;0.04983715;0.04878287;0.04801413;0.04710579;0.04596524;0.04510744;0.04408116;0.04342110;0.04272797;0.04196791;0.04145240;0.04072963;0.04023345;0.03978952;0.03923359;0.03886292;0.03843614;0.03811891;0.03800098;0.03804084;0.03791659;0.03780211;0.03739671;0.03746212;0.03727782;0.03718827;0.03694242;0.03685597;0.03662360;0.03648217;0.03645089;0.03648482;0.03633889;0.03613798;0.03595577;0.03584174;0.03577025;0.03568746;0.03562449;0.03583597;0.03572706;0.03583989;0.03582758;0.03611681;0.03635827;0.03679209;0.03700284;0.03736886;0.03775793;0.03832639;0.03900208;0.03959154;0.04029751;0.04111627;0.04168750;0.04228437;0.04270510;0.04356545;0.04404923;0.04481208;0.04535073;0.04619548;0.04680943;0.04742774;0.04796069;0.04852390;0.04910426;0.04978691;0.05063937;0.05173197;0.05227006;0.05228661;0.05197852;0.05183341;0.05218665;0.05321868;0.05471721;0.05710655;0.06118130;0.06805172;0.07806497;0.09109165;0.10546732;0.11999357;0.13336017;0.14642107;0.15882596;0.17037732;0.18124908;0.19212691;0.20240486;0.21297384;0.22290267;0.23255144;0.24162065;0.25081564;0.25951071;0.26844289;0.27658192;0.28472800;0.29238669;0.29970079;0.30715772;0.31588927;0.32218681;0.32777676;0.33367320;0.33980028;0.34507809;0.35050894;0.35684512;0.36266710;0.36768346;0.37231366;0.37707126;0.38200171;0.38617863;0.39194430;0.39699287;0.40162744;0.40537989;0.40869508;0.41196159;0.41458273;0.41701026;0.41888107;0.42139883;0.42172472;0.42271286;0.42291057;0.42545699;0.42660179;0.42851958;0.43185827;0.43612118;0.44103052;0.44357884;0.44527881;0.44437555;0.44420337;0.44323879;0.44391309;0.44498168;0.44548305;0.44488321;0.44511835;0.44402960;0.44417138;0.44388669;0.44385790;0.44389770;0.44292523;0.44347642;0.44337305;0.44145545;0.44024569;0.44029047;0.43784767;0.43312634;0.43053606;0.42550729;0.41779756;0.40887015;0.40106203;0.39163852;0.38061640;0.36665971;0.35322680;0.33694322;0.32412534;0.31665483;0.31065019;0.31143997;0.30991863;0.30974331;0.31261641;0.31428974;0.31699962;0.32032834;0.32903213;0.33577774;0.34220514;0.34938016;0.36338866;0.33925396
12;SYRAH;164.934;0.16504577;0.13902806;0.12254606;0.11102544;0.10126487;0.09440825;0.08723435;0.08180113;0.07723334;0.07332383;0.07011923;0.06628514;0.06412624;0.06255397;0.06052825;0.05903972;0.05776967;0.05701217;0.05562763;0.05475477;0.05371622;0.05251899;0.05153971;0.05040464;0.04950738;0.04856366;0.04750041;0.04660925;0.04599393;0.04544274;0.04466552;0.04412269;0.04369596;0.04303675;0.04257319;0.04216005;0.04193607;0.04155227;0.04141119;0.04141079;0.04139175;0.04120514;0.04104123;0.04075614;0.04073527;0.04051552;0.04031289;0.04007317;0.04001497;0.03988515;0.03995712;0.03976691;0.03959223;0.03925102;0.03915661;0.03918847;0.03922068;0.03915755;0.03930084;0.03919534;0.03932907;0.03946972;0.03979316;0.04000489;0.04042196;0.04066526;0.04109156;0.04167058;0.04226650;0.04299358;0.04369699;0.04447488;0.04534177;0.04613197;0.04682037;0.04740587;0.04817685;0.04876537;0.04984855;0.05070340;0.05160907;0.05241269;0.05330252;0.05388454;0.05457549;0.05522704;0.05611043;0.05707130;0.05822894;0.05906422;0.05903033;0.05864388;0.05865939;0.05889361;0.06005169;0.06219527;0.06528729;0.07008907;0.07822715;0.09005083;0.10518731;0.12152586;0.13805380;0.15291718;0.16735228;0.18113223;0.19415672;0.20602028;0.21831909;0.22944258;0.24134735;0.25245812;0.26315405;0.27306972;0.28344668;0.29363247;0.30333210;0.31271998;0.32159071;0.33068338;0.33876011;0.34778590;0.35783804;0.36477155;0.37131375;0.37840612;0.38598711;0.39200120;0.39866870;0.40582300;0.41279109;0.41904331;0.42453099;0.43032846;0.43617820;0.44176983;0.44901223;0.45478777;0.46008881;0.46617090;0.46973445;0.47352938;0.47763022;0.48103053;0.48413036;0.48643297;0.48730480;0.48884291;0.49096878;0.49267475;0.49559943;0.49876632;0.50301384;0.50874041;0.51398800;0.51709353;0.51880994;0.51888399;0.51954446;0.51947216;0.52007622;0.52105072;0.52136877;0.52181583;0.52352124;0.52135559;0.52146767;0.52230077;0.52215357;0.52185808;0.52346420;0.52339211;0.52289741;0.52251714;0.52059123;0.51984517;0.51892124;0.51327030;0.50891799;0.50232056;0.49216405;0.48309185;0.47277519;0.46331407;0.45105149;0.43569414;0.41875081;0.39991645;0.38419027;0.37412648;0.36649942;0.36543484;0.36852283;0.36454845;0.36614347;0.37131636;0.37355094;0.37851853;0.38476231;0.39118991;0.40245631;0.40979564;0.41636118;0.38522252
13;SYRAH;168.300;0.14616941;0.12542055;0.11053189;0.09962881;0.09223482;0.08545832;0.07983299;0.07477052;0.07101259;0.06741351;0.06381375;0.06169372;0.05956039;0.05784699;0.05596801;0.05467779;0.05370008;0.05268004;0.05181427;0.05073843;0.04996062;0.04908940;0.04800588;0.04718845;0.04636815;0.04543918;0.04473143;0.04384624;0.04336029;0.04276609;0.04217893;0.04136007;0.04106526;0.04061897;0.04022774;0.03992424;0.03966790;0.03942155;0.03937852;0.03924538;0.03913123;0.03896308;0.03879323;0.03857092;0.03863588;0.03834879;0.03820147;0.03798299;0.03789680;0.03771764;0.03776603;0.03762112;0.03745127;0.03719095;0.03723472;0.03695929;0.03709579;0.03704075;0.03707699;0.03703665;0.03716291;0.03724787;0.03738378;0.03759639;0.03799375;0.03821870;0.03851854;0.03900239;0.03952088;0.04009038;0.04084630;0.04151406;0.04221000;0.04289554;0.04339736;0.04387959;0.04455752;0.04507933;0.04587404;0.04645858;0.04727594;0.04774726;0.04838289;0.04877613;0.04938426;0.04995629;0.05066854;0.05150799;0.05254534;0.05308417;0.05318277;0.05282630;0.05293237;0.05325455;0.05437042;0.05611054;0.05883152;0.06295311;0.06977128;0.07966222;0.09238778;0.10627375;0.12029022;0.13310538;0.14555810;0.15766744;0.16905175;0.17956946;0.19019921;0.20032790;0.21073637;0.22056852;0.23038658;0.23922954;0.24888575;0.25749379;0.26621200;0.27432734;0.28299173;0.29079218;0.29832671;0.30597720;0.31486962;0.32133562;0.32712279;0.33322721;0.34009262;0.34519143;0.35148662;0.35758242;0.36375764;0.36898425;0.37379350;0.37898122;0.38475098;0.38942910;0.39492116;0.39987871;0.40502501;0.40971806;0.41307302;0.41630785;0.41992227;0.42261879;0.42532807;0.42662116;0.42822151;0.42825225;0.43018459;0.43193873;0.43467113;0.43681043;0.44033453;0.44449023;0.45027844;0.45293286;0.45387363;0.45415557;0.45418032;0.45318653;0.45418198;0.45525609;0.45610658;0.45537120;0.45573289;0.45454853;0.45492678;0.45532238;0.45424712;0.45464475;0.45528303;0.45448780;0.45460782;0.45303255;0.45249954;0.45100817;0.44967586;0.44563107;0.44153264;0.43431112;0.42738900;0.41898363;0.41160775;0.40082113;0.38958434;0.37747748;0.36146752;0.34481642;0.33233382;0.32478735;0.31977298;0.31787549;0.31758434;0.31701594;0.31936582;0.32120135;0.32694814;0.32966287;0.33598078;0.34169731;0.35140758;0.35543774;0.36660904;0.33482541
14;SYRAH;175.032;0.15369216;0.13392830;0.11643200;0.10465078;0.09738466;0.08872906;0.08356957;0.07777942;0.07388593;0.06983211;0.06628501;0.06342690;0.06127590;0.05982085;0.05766603;0.05591418;0.05478273;0.05402760;0.05316747;0.05208262;0.05091670;0.04982423;0.04896262;0.04793879;0.04692473;0.04587021;0.04521475;0.04451377;0.04384836;0.04317380;0.04246080;0.04175410;0.04133847;0.04080501;0.04048190;0.04009384;0.03974782;0.03934143;0.03941532;0.03921003;0.03906539;0.03893400;0.03883569;0.03855923;0.03841087;0.03826380;0.03806498;0.03785998;0.03768940;0.03757560;0.03754557;0.03734147;0.03723559;0.03694656;0.03680745;0.03678958;0.03679115;0.03665793;0.03667962;0.03667120;0.03681751;0.03686645;0.03699862;0.03717467;0.03744287;0.03763720;0.03783549;0.03829873;0.03867943;0.03912658;0.03962990;0.04013468;0.04082311;0.04137825;0.04176311;0.04210858;0.04266173;0.04303834;0.04355935;0.04402487;0.04474990;0.04526380;0.04583298;0.04642390;0.04705269;0.04766441;0.04856792;0.04943183;0.05050443;0.05137539;0.05173304;0.05179534;0.05216736;0.05274661;0.05372744;0.05550394;0.05810467;0.06204385;0.06876782;0.07848813;0.09068150;0.10396649;0.11759604;0.13024267;0.14297630;0.15545817;0.16742664;0.17871303;0.19002206;0.20116402;0.21228614;0.22313088;0.23384395;0.24392161;0.25454507;0.26462484;0.27468448;0.28422192;0.29397131;0.30317448;0.31216455;0.32120242;0.33145326;0.33988851;0.34714308;0.35426672;0.36301169;0.36961743;0.37667358;0.38472672;0.39186495;0.39880497;0.40562187;0.41226286;0.41845798;0.42476467;0.43181703;0.43856961;0.44475766;0.45090875;0.45586865;0.46051700;0.46519845;0.46888152;0.47184182;0.47570431;0.47743044;0.47888748;0.48121556;0.48359796;0.48712397;0.49027890;0.49480539;0.50007048;0.50715668;0.51089584;0.51345591;0.51326358;0.51399145;0.51544359;0.51566462;0.51721117;0.51835795;0.51781451;0.51892013;0.51807156;0.51872107;0.51879571;0.51774473;0.51983148;0.51911227;0.51973291;0.51839753;0.51925932;0.51808241;0.51661266;0.51496358;0.50981161;0.50710379;0.49952096;0.49086609;0.48069586;0.46963894;0.45924628;0.44507915;0.43110682;0.41278553;0.39301418;0.37862990;0.36833550;0.36292631;0.35994401;0.35902420;0.35667196;0.36114938;0.36461278;0.36598881;0.37413541;0.37954175;0.38744587;0.39540758;0.40156383;0.41568948;0.37264075
15;SYRAH;168.300;0.14286381;0.11992799;0.10663190;0.09718282;0.08875766;0.08178901;0.07694079;0.07209145;0.06782366;0.06418481;0.06048209;0.05838775;0.05589305;0.05444904;0.05279573;0.05159997;0.05024483;0.04950532;0.04845531;0.04805816;0.04705242;0.04609513;0.04534088;0.04433472;0.04306224;0.04238387;0.04153473;0.04088864;0.04056651;0.03989583;0.03921235;0.03862464;0.03816602;0.03778539;0.03750317;0.03710903;0.03687143;0.03666795;0.03639613;0.03642594;0.03645446;0.03615671;0.03615216;0.03595266;0.03578327;0.03550645;0.03533841;0.03526206;0.03521951;0.03513320;0.03513456;0.03501637;0.03484128;0.03460173;0.03458411;0.03435866;0.03442641;0.03438022;0.03445918;0.03444948;0.03462781;0.03457465;0.03491565;0.03500479;0.03534598;0.03565478;0.03583743;0.03623502;0.03679010;0.03731709;0.03786955;0.03841673;0.03911340;0.03981480;0.04036346;0.04068728;0.04129721;0.04180071;0.04249783;0.04308828;0.04381473;0.04431813;0.04489195;0.04547816;0.04590422;0.04653150;0.04737416;0.04810569;0.04911739;0.04983429;0.04998722;0.04987727;0.04997176;0.05037908;0.05145359;0.05317776;0.05585010;0.05991840;0.06657066;0.07651325;0.08893738;0.10235323;0.11583464;0.12827053;0.14053109;0.15202391;0.16331737;0.17362838;0.18396753;0.19380411;0.20407116;0.21371575;0.22313983;0.23184376;0.24110176;0.24956895;0.25822124;0.26622008;0.27443081;0.28234596;0.28939276;0.29711362;0.30607655;0.31233728;0.31835604;0.32429078;0.33084764;0.33587562;0.34171996;0.34804901;0.35418792;0.35922380;0.36456581;0.36902555;0.37465816;0.37947173;0.38515795;0.38983022;0.39516553;0.39994476;0.40245391;0.40631123;0.40997930;0.41228267;0.41455118;0.41706366;0.41716784;0.41821903;0.41956747;0.42103632;0.42300077;0.42584925;0.42863157;0.43329126;0.43819373;0.44193152;0.44261157;0.44196522;0.44176861;0.44251136;0.44323468;0.44315787;0.44383973;0.44297295;0.44343753;0.44232493;0.44275165;0.44242835;0.44179544;0.44182165;0.44224792;0.44124272;0.44175201;0.44043869;0.43925146;0.43889675;0.43588426;0.43355412;0.42941902;0.42227129;0.41512457;0.40680014;0.39819073;0.38897547;0.37921257;0.36562054;0.35015964;0.33366742;0.32146714;0.31293448;0.30780327;0.30650718;0.30601996;0.30483250;0.30893986;0.30923654;0.31455921;0.31857959;0.32622596;0.33069527;0.33832930;0.34814489;0.35358014;0.32663904
16;SYRAH;158.202;0.15492722;0.12988360;0.11541714;0.10328783;0.09518281;0.08802690;0.08136277;0.07641102;0.07226088;0.06815416;0.06514530;0.06203318;0.05943189;0.05747491;0.05594906;0.05461337;0.05298941;0.05204934;0.05131633;0.05043463;0.04926011;0.04800707;0.04695190;0.04593866;0.04529215;0.04437771;0.04333869;0.04283142;0.04201618;0.04119139;0.04081107;0.04033904;0.03976868;0.03942966;0.03901683;0.03865002;0.03838112;0.03812801;0.03778462;0.03774796;0.03780134;0.03747961;0.03743421;0.03735489;0.03706327;0.03684518;0.03677360;0.03664028;0.03650495;0.03633980;0.03639974;0.03630652;0.03615302;0.03589077;0.03584525;0.03577760;0.03588102;0.03582026;0.03596709;0.03596940;0.03613227;0.03620061;0.03650163;0.03675291;0.03714181;0.03740629;0.03783724;0.03833697;0.03888664;0.03955814;0.04028253;0.04100903;0.04189956;0.04256412;0.04321753;0.04384318;0.04456307;0.04527974;0.04619268;0.04701252;0.04790238;0.04864592;0.04941982;0.05004498;0.05070869;0.05125315;0.05219949;0.05308805;0.05431640;0.05498973;0.05505616;0.05475320;0.05462762;0.05509885;0.05649620;0.05840522;0.06148725;0.06620525;0.07418229;0.08575919;0.10050261;0.11699964;0.13336539;0.14846170;0.16284866;0.17668942;0.18981934;0.20216523;0.21430004;0.22564831;0.23743829;0.24849346;0.25932004;0.26948296;0.27963594;0.28953155;0.29895872;0.30817456;0.31704529;0.32570504;0.33383635;0.34259590;0.35228509;0.35932628;0.36581266;0.37251257;0.37949141;0.38554091;0.39243697;0.39969933;0.40613471;0.41176346;0.41771799;0.42367991;0.42962740;0.43471505;0.44178476;0.44701493;0.45301990;0.45843829;0.46214473;0.46602769;0.47015174;0.47278195;0.47594308;0.47837358;0.47920805;0.47999651;0.48138457;0.48331170;0.48635977;0.48879258;0.49363267;0.49858013;0.50490182;0.50814040;0.51032295;0.50976738;0.51097169;0.50986181;0.51072368;0.51185652;0.51282217;0.51219037;0.51304026;0.51304060;0.51234742;0.51205153;0.51256694;0.51293703;0.51236025;0.51309422;0.51109845;0.51339920;0.51058667;0.51055164;0.50690106;0.50421853;0.49863548;0.49091903;0.48221294;0.47184112;0.46332852;0.45018793;0.43904936;0.42277010;0.40495481;0.38795353;0.37150862;0.36350800;0.35862872;0.35354957;0.35563390;0.35438416;0.35517454;0.36007662;0.36584811;0.36866853;0.37547085;0.38139109;0.39158404;0.39879608;0.41003535;0.37698824
17;SYRAH;159.885;0.14524628;0.12381953;0.10976337;0.09872586;0.09045142;0.08394162;0.07832167;0.07399888;0.06959343;0.06549551;0.06256286;0.06007435;0.05802498;0.05624927;0.05400289;0.05328077;0.05181727;0.05113105;0.05029877;0.04944251;0.04845030;0.04754619;0.04645410;0.04568683;0.04475192;0.04395779;0.04310798;0.04238485;0.04187898;0.04127551;0.04067940;0.04017670;0.03955097;0.03913106;0.03891834;0.03857250;0.03827220;0.03804423;0.03800251;0.03789663;0.03781727;0.03760463;0.03750692;0.03736433;0.03731926;0.03696584;0.03696805;0.03673926;0.03654436;0.03656099;0.03656591;0.03640408;0.03618598;0.03601950;0.03591283;0.03582155;0.03588867;0.03575213;0.03588410;0.03576658;0.03597650;0.03598192;0.03629480;0.03652841;0.03684721;0.03708770;0.03739964;0.03794730;0.03854629;0.03911223;0.03982106;0.04044785;0.04127103;0.04204359;0.04260538;0.04317718;0.04399402;0.04465009;0.04554642;0.04636225;0.04718826;0.04786107;0.04862458;0.04919851;0.04973957;0.05019335;0.05111931;0.05203457;0.05304026;0.05368354;0.05365424;0.05338020;0.05330011;0.05366415;0.05476551;0.05684087;0.05982082;0.06445625;0.07207887;0.08333238;0.09737585;0.11266476;0.12793291;0.14159243;0.15481373;0.16751200;0.17930440;0.19053676;0.20156252;0.21183501;0.22226109;0.23220560;0.24193824;0.25064716;0.25951823;0.26817619;0.27680062;0.28479435;0.29263183;0.30027072;0.30715888;0.31422612;0.32274866;0.32902160;0.33461282;0.34004019;0.34626793;0.35132188;0.35720456;0.36274710;0.36774985;0.37271169;0.37762386;0.38181543;0.38692631;0.39096370;0.39624507;0.40035295;0.40554846;0.41004141;0.41307131;0.41596436;0.41904341;0.42103201;0.42264454;0.42464867;0.42453454;0.42525203;0.42677233;0.42806939;0.43008644;0.43195133;0.43490231;0.43938278;0.44370872;0.44588296;0.44705009;0.44688234;0.44653814;0.44616214;0.44646161;0.44714512;0.44646046;0.44666634;0.44668787;0.44535698;0.44618892;0.44617523;0.44473882;0.44462966;0.44509390;0.44531306;0.44369370;0.44365171;0.44287453;0.44109288;0.43908193;0.43486912;0.43198683;0.42494723;0.41727238;0.40906830;0.40134910;0.39314599;0.38092961;0.36704908;0.35339018;0.33780885;0.32550332;0.31751597;0.31312959;0.31183903;0.31039375;0.31060116;0.31332642;0.31721195;0.31926566;0.32525374;0.33086123;0.33829076;0.34586999;0.35025941;0.36141903;0.33584603
18;SYRAH;164.934;0.16206436;0.13610921;0.12039350;0.11025413;0.10068313;0.09236272;0.08693368;0.08211464;0.07744505;0.07260521;0.06893019;0.06636100;0.06404329;0.06183490;0.06037921;0.05866555;0.05748150;0.05654462;0.05551079;0.05433554;0.05297513;0.05229777;0.05111115;0.05004909;0.04895972;0.04786946;0.04701388;0.04634498;0.04566377;0.04502472;0.04433933;0.04361488;0.04305220;0.04265639;0.04228686;0.04184463;0.04149353;0.04125350;0.04104291;0.04092669;0.04083540;0.04044597;0.04047766;0.04018935;0.03998170;0.03983680;0.03956968;0.03938540;0.03918184;0.03912691;0.03913161;0.03896338;0.03871319;0.03846672;0.03841984;0.03826441;0.03827665;0.03818493;0.03831012;0.03822168;0.03831069;0.03844858;0.03856571;0.03888012;0.03918904;0.03942493;0.03984108;0.04036224;0.04083914;0.04149790;0.04215996;0.04279496;0.04361798;0.04434399;0.04488982;0.04541876;0.04633414;0.04679566;0.04773514;0.04852542;0.04939662;0.05007445;0.05094884;0.05145029;0.05216117;0.05275534;0.05371282;0.05476394;0.05585728;0.05660646;0.05669957;0.05650130;0.05649584;0.05696649;0.05825215;0.06032943;0.06341414;0.06811524;0.07601588;0.08756911;0.10193089;0.11769630;0.13349731;0.14791803;0.16198052;0.17534736;0.18800075;0.19980157;0.21159922;0.22268353;0.23441188;0.24511732;0.25587312;0.26570914;0.27605149;0.28552917;0.29490631;0.30448659;0.31344760;0.32198082;0.32988650;0.33816516;0.34769455;0.35462038;0.36151772;0.36829823;0.37539674;0.38182973;0.38872845;0.39513898;0.40196802;0.40772374;0.41365868;0.41959235;0.42539249;0.43094060;0.43738807;0.44271622;0.44863739;0.45408870;0.45799397;0.46179848;0.46606454;0.46877538;0.47184634;0.47431285;0.47622002;0.47706630;0.47951983;0.48082606;0.48380562;0.48729439;0.49134580;0.49715418;0.50271864;0.50604234;0.50709744;0.50830799;0.50837795;0.50844781;0.50848750;0.50974559;0.51063110;0.51107542;0.51182080;0.51096469;0.51120188;0.51251613;0.51164170;0.51192987;0.51278313;0.51164390;0.51211817;0.51242213;0.50986466;0.50971576;0.50604165;0.50341354;0.49853789;0.49282471;0.48448200;0.47460746;0.46376585;0.45313716;0.44220359;0.42607171;0.40818652;0.39214393;0.37532229;0.36559528;0.36338484;0.36153871;0.35961631;0.35880227;0.35935424;0.36309750;0.36927350;0.37125622;0.37880506;0.38527218;0.39453019;0.40487424;0.41200622;0.37772090
19;SYRAH;159.885;0.14860606;0.12677392;0.11206101;0.10097556;0.09255501;0.08589494;0.07890268;0.07528883;0.07094025;0.06636121;0.06400312;0.06123956;0.05837593;0.05690630;0.05572388;0.05397962;0.05284803;0.05182023;0.05108383;0.05011461;0.04915345;0.04808130;0.04718284;0.04616142;0.04521985;0.04437209;0.04372104;0.04324194;0.04218041;0.04168899;0.04132072;0.04045422;0.03990555;0.03964967;0.03929139;0.03897165;0.03868294;0.03851113;0.03829539;0.03816588;0.03809785;0.03795619;0.03793828;0.03775625;0.03763027;0.03734431;0.03731249;0.03702862;0.03694103;0.03693108;0.03688973;0.03665769;0.03650492;0.03628393;0.03617361;0.03606621;0.03604094;0.03602583;0.03611025;0.03601583;0.03617624;0.03630483;0.03646166;0.03673083;0.03701898;0.03729583;0.03758114;0.03798607;0.03851400;0.03910500;0.03974162;0.04044549;0.04108433;0.04170838;0.04218606;0.04268899;0.04336871;0.04390449;0.04448677;0.04517270;0.04594188;0.04643321;0.04715038;0.04757560;0.04823628;0.04873028;0.04950550;0.05034849;0.05134591;0.05197524;0.05200411;0.05181360;0.05184557;0.05210228;0.05330346;0.05489517;0.05751385;0.06150496;0.06839756;0.07835588;0.09116586;0.10511495;0.11934701;0.13230325;0.14516138;0.15699925;0.16865793;0.17948687;0.19021580;0.20033291;0.21104656;0.22083452;0.23061581;0.23982128;0.24898125;0.25769246;0.26633008;0.27468633;0.28297018;0.29129974;0.29860951;0.30615823;0.31457552;0.32118876;0.32737505;0.33307591;0.33956267;0.34496437;0.35114260;0.35756677;0.36293034;0.36837863;0.37339316;0.37835276;0.38308956;0.38753117;0.39329117;0.39877071;0.40311583;0.40761368;0.41082925;0.41417979;0.41711691;0.42026648;0.42173462;0.42359991;0.42442305;0.42571385;0.42644191;0.42813961;0.43002313;0.43212807;0.43494888;0.43917027;0.44476415;0.44674678;0.44863218;0.44776409;0.44772291;0.44797220;0.44796761;0.44928119;0.44894741;0.44942890;0.44879917;0.44813548;0.44846132;0.44827087;0.44581193;0.44764089;0.44724003;0.44656749;0.44677150;0.44586168;0.44473408;0.44348561;0.44242357;0.43843445;0.43407772;0.42739893;0.42005376;0.40988499;0.40238631;0.39320581;0.38219384;0.36750711;0.35234055;0.33793035;0.32417868;0.31582223;0.31234630;0.31144517;0.31028557;0.31128633;0.31154936;0.31530050;0.31743558;0.32626989;0.33184348;0.33464226;0.34494728;0.35276198;0.36061956;0.33625974
20;SYRAH;169.983;0.15427090;0.13139363;0.11525587;0.10420913;0.09544952;0.08860334;0.08281037;0.07770735;0.07322743;0.06919801;0.06561611;0.06315943;0.06078594;0.05872708;0.05696648;0.05554670;0.05442734;0.05318018;0.05255670;0.05165411;0.05053286;0.04946080;0.04865379;0.04761154;0.04662086;0.04567114;0.04479777;0.04410673;0.04339081;0.04266799;0.04216521;0.04146426;0.04084926;0.04045935;0.04021489;0.03961323;0.03945410;0.03917791;0.03899263;0.03890180;0.03891943;0.03872307;0.03852724;0.03829749;0.03819851;0.03799873;0.03772636;0.03755683;0.03741155;0.03733967;0.03736362;0.03722973;0.03692589;0.03669367;0.03674327;0.03660170;0.03657628;0.03645907;0.03654438;0.03647703;0.03660086;0.03666334;0.03692139;0.03701368;0.03727419;0.03744892;0.03777065;0.03810717;0.03863080;0.03909971;0.03964322;0.04029036;0.04092922;0.04144128;0.04192392;0.04228415;0.04287047;0.04331649;0.04402670;0.04459142;0.04521994;0.04583503;0.04658274;0.04700390;0.04774624;0.04847414;0.04937069;0.05025717;0.05148043;0.05223071;0.05256406;0.05260282;0.05286165;0.05344602;0.05476865;0.05668286;0.05940658;0.06387776;0.07106204;0.08124958;0.09430850;0.10851213;0.12285517;0.13592289;0.14917919;0.16171647;0.17393421;0.18536453;0.19722812;0.20823635;0.21985744;0.23057611;0.24182679;0.25187252;0.26233504;0.27234840;0.28258506;0.29235107;0.30217585;0.31155189;0.32018384;0.32939372;0.33988614;0.34790734;0.35489821;0.36267109;0.37082594;0.37751141;0.38552949;0.39312957;0.40091389;0.40732434;0.41365194;0.42041371;0.42704322;0.43331217;0.44070113;0.44615321;0.45341760;0.45885642;0.46411240;0.46852935;0.47337367;0.47679251;0.48049433;0.48337779;0.48554553;0.48693018;0.48906758;0.49139041;0.49503557;0.49778615;0.50233980;0.50859565;0.51454927;0.51822855;0.52074300;0.52015764;0.52270037;0.52059286;0.52199780;0.52438772;0.52535758;0.52490205;0.52586896;0.52452592;0.52513097;0.52481150;0.52549367;0.52580336;0.52687958;0.52557481;0.52580508;0.52637860;0.52308144;0.52298177;0.52087759;0.51626228;0.51072902;0.50424528;0.49477578;0.48412481;0.47298420;0.46180447;0.44925624;0.43204517;0.41607178;0.39565549;0.38081785;0.37025680;0.36405234;0.36204384;0.36044769;0.35990530;0.36289987;0.36276022;0.36758455;0.37116851;0.37744801;0.38346725;0.39416363;0.40501545;0.41563437;0.37376739
